,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
10,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-04-06 17:16:58,2023-04-05 10:09:22,1631.0,73.0,751.0,47.0,716.0,27.0,502.0,10204.0,2023-03-06 09:30:53,pinia@2.0.33,,2485036.0,87.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",82907.0,82907.0,165.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,2485036.0,,
11,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-04-06 12:10:13,2023-04-05 01:47:51,4636.0,27.0,3407.0,302.0,1392.0,147.0,4714.0,17957.0,2023-03-23 06:17:38,3.2.16,,350879.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,42050.0,42050.0,230.0,38,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,350879.0,,
12,Relay,facebook/relay,"['vue2', 'vue3']",graphql-clients,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16,2023-04-06 15:35:57,2023-04-05 21:02:45,8870.0,206.0,1671.0,344.0,2176.0,423.0,1645.0,17687.0,2023-03-08 22:16:55,15.0.0,,,79.0,Relay is a JavaScript framework for building data-driven React applications.,6315.0,6315.0,777.0,37,True,2,,,,,
13,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2023-04-06 08:22:29,2023-04-06 08:22:28,5522.0,691.0,672.0,51.0,841.0,285.0,2681.0,3565.0,2023-03-27 13:44:03,3.26.1,,375011.0,100.0,Next Generation Vue UI Component Library.,10522.0,10522.0,130.0,37,True,2,primevue,https://www.npmjs.com/package/primevue,375011.0,,
14,Naive UI,tusen-ai/naive-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,MIT,2021-06-04 13:47:28,2023-04-06 01:37:40,2023-04-03 02:20:11,8134.0,38.0,1362.0,84.0,2405.0,420.0,1695.0,12252.0,,,,140438.0,,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,9378.0,9378.0,231.0,36,True,3,naive-ui,https://www.npmjs.com/package/naive-ui,140438.0,,
15,vue-devtools,vuejs/devtools,[],dev-tools,https://github.com/vuejs/devtools,https://github.com/vuejs/devtools,MIT,2014-09-29 03:52:07,2023-03-30 13:23:15,2023-01-31 14:34:50,2080.0,19.0,3963.0,523.0,411.0,427.0,1099.0,23504.0,2023-01-20 15:41:33,6.5.0,99049.0,1320.0,84.0,Browser devtools extension for debugging Vue.js applications.,2448.0,2448.0,131.0,35,True,1,,,,,
16,Amplify UI,aws-amplify/amplify-ui,['vue3'],ui-frameworks,https://github.com/aws-amplify/amplify-ui,https://github.com/aws-amplify/amplify-ui,Apache-2.0,2021-03-25 19:11:52,2023-04-06 17:50:12,2023-04-06 16:21:03,2069.0,193.0,172.0,61.0,2751.0,122.0,680.0,617.0,2023-04-04 21:15:08,@aws-amplify/ui-react@4.5.1,,83929.0,100.0,"Amplify UI is a collection of accessible, themeable, performant React (and more!) components that can connect directly..",37566.0,37566.0,80.0,35,True,3,@aws-amplify/ui-vue,https://www.npmjs.com/package/@aws-amplify/ui-vue,83929.0,,
17,Vuestic UI,epicmaxco/vuestic-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/epicmaxco/vuestic-ui,https://github.com/epicmaxco/vuestic-ui,MIT,2019-08-03 11:58:26,2023-04-06 14:03:22,2023-04-05 16:42:24,2901.0,224.0,226.0,27.0,1334.0,289.0,1566.0,2664.0,2023-03-23 22:02:34,1.6.3,,13730.0,26.0,Free and Open Source UI Library for Vue 3.,852.0,852.0,88.0,34,True,3,vuestic-ui,https://www.npmjs.com/package/vuestic-ui,13730.0,,
18,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2023-03-06 12:48:11,2023-03-06 12:48:11,1449.0,5.0,5051.0,521.0,955.0,64.0,2755.0,18978.0,2022-09-06 10:10:34,3.6.5,,10194670.0,90.0,The official router for Vue 2.,,,287.0,33,True,1,vue-router,https://www.npmjs.com/package/vue-router,10194670.0,,
19,mdb-ui-kit,mdbootstrap/mdb-ui-kit,['vue3'],dnd,https://github.com/mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,MIT,2014-08-18 11:54:00,2023-03-28 10:59:05,2023-02-27 09:34:05,1464.0,1.0,3405.0,784.0,336.0,7.0,1160.0,23193.0,2023-02-27 09:41:20,6.2.0,,,27.0,Bootstrap 5 & Material Design 2.0 UI KIT.,7747.0,7747.0,117.0,31,True,1,,,,,
20,URQL,urql-graphql/urql,"['vue2', 'vue3']",graphql-clients,https://github.com/urql-graphql/urql,https://github.com/urql-graphql/urql,MIT,2018-01-24 01:44:42,2023-04-06 17:37:04,2023-04-06 17:36:19,2477.0,120.0,394.0,96.0,1276.0,15.0,818.0,7908.0,2023-04-06 12:01:52,@urql/core@4.0.3,,,100.0,The highly customizable and versatile GraphQL client with which you add on features like normalized caching as you grow.,24566.0,24566.0,224.0,31,True,2,,,,,
21,vue-resource,pagekit/vue-resource,['vue2'],http-clients,https://github.com/pagekit/vue-resource,https://github.com/pagekit/vue-resource,MIT,2014-02-07 23:07:56,2022-12-08 21:37:18,2021-06-14 12:02:28,483.0,,1623.0,261.0,142.0,83.0,453.0,10127.0,2021-06-14 12:05:55,1.5.3,,,53.0,The HTTP client for Vue.js.,127678.0,127678.0,26.0,30,True,3,,,,,
22,graphql-request,prisma-labs/graphql-request,"['vue2', 'vue3']",graphql-clients,https://github.com/jasonkuhrt/graphql-request,https://github.com/jasonkuhrt/graphql-request,MIT,2017-05-10 20:05:07,2023-04-05 12:30:01,2023-04-05 12:29:59,308.0,48.0,276.0,30.0,240.0,118.0,136.0,5236.0,2023-03-01 16:18:40,5.2.0,,,28.0,Minimal GraphQL client supporting Node and browsers for scripts or simple apps.,172672.0,172672.0,78.0,30,True,3,,,,1.0,jasonkuhrt/graphql-request
23,CoreUI,coreui/coreui,['bootstrap5'],css-frameworks,https://github.com/coreui/coreui,https://github.com/coreui/coreui,MIT,2018-03-27 11:09:56,2023-04-06 14:21:05,2023-01-31 13:33:25,22144.0,2.0,185.0,24.0,410.0,1.0,131.0,625.0,2022-12-29 15:06:55,4.2.6,3278.0,56.0,75.0,Open Source UI Kit built on top of Bootstrap 5 and plain JavaScript without any additional libraries like jQuery.,23247.0,23247.0,1527.0,30,True,3,,,,,
24,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2023-04-05 17:54:49,2023-04-05 10:26:36,2162.0,39.0,910.0,48.0,1030.0,31.0,667.0,2817.0,2022-10-24 08:04:24,4.1.6,,2424123.0,51.0,The official router for Vue.js.,,,181.0,29,True,3,router,https://www.npmjs.com/package/router,2424123.0,-1.0,
25,Headless UI,tailwindlabs/headlessui,['tailwind'],components,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09,2023-04-03 18:43:11,2023-04-03 18:43:09,576.0,63.0,811.0,169.0,513.0,8.0,860.0,19826.0,2023-03-03 20:11:42,@headlessui/react@v1.7.13,,,78.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",843.0,843.0,48.0,28,True,1,,,,,
26,Oruga UI,oruga-ui/oruga,"['vue3', 'typescript']",ui-frameworks,https://github.com/oruga-ui/oruga,https://github.com/oruga-ui/oruga,MIT,2020-06-02 07:52:58,2023-04-03 14:29:05,2023-04-03 14:29:05,1370.0,16.0,149.0,15.0,255.0,43.0,212.0,951.0,2022-12-22 09:31:15,0.5.10,,14495.0,28.0,Oruga is a lightweight library of UI components without CSS framework dependency.,111.0,111.0,63.0,28,True,3,@oruga-ui/oruga,https://www.npmjs.com/package/@oruga-ui/oruga,14495.0,1.0,
27,Semantic UI Integration,Semantic-UI-Vue/Semantic-UI-Vue,"['vue3', 'javascript']",ui-frameworks,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,MIT,2017-08-25 10:11:54,2022-12-10 20:30:18,2020-06-03 23:01:02,562.0,,151.0,33.0,271.0,107.0,144.0,939.0,2020-06-03 22:45:05,0.11.0,,9350.0,29.0,Semantic UI integration for Vue.,1751.0,1751.0,71.0,26,True,3,semantic-ui-vue,https://www.npmjs.com/package/semantic-ui-vue,9350.0,,
28,CoreUI Components,coreui/coreui-vue,['coreui'],components,https://github.com/coreui/coreui-vue,https://github.com/coreui/coreui-vue,MIT,2018-02-26 18:15:21,2023-03-29 12:33:46,2023-03-29 12:33:15,409.0,58.0,116.0,17.0,43.0,7.0,187.0,557.0,2023-03-25 10:33:44,4.8.0,,,81.0,Bootstrap 5 based Vue 3 components and directives. CoreUI for Vue.js replaces and extends the Bootstrap 5 javascript...,2837.0,2837.0,7.0,24,True,3,,,,,
29,Appolo Client integration,vuejs/apollo,"['vue2', 'vue3', 'appolo']",graphql-integrations,https://github.com/vuejs/apollo,https://github.com/vuejs/apollo,MIT,2016-09-18 18:44:06,2023-03-02 09:31:07,2023-02-22 09:49:10,935.0,9.0,477.0,113.0,439.0,242.0,632.0,5825.0,2021-11-18 13:28:20,3.1.0,,,80.0,Apollo/GraphQL integration for VueJS.,83.0,83.0,124.0,23,True,1,,,,,
30,graphql-hooks,nearform/graphql-hooks,"['vue2', 'vue3']",graphql-clients,https://github.com/nearform/graphql-hooks,https://github.com/nearform/graphql-hooks,,2019-02-08 08:29:00,2023-04-05 14:36:38,2023-04-05 14:36:36,737.0,27.0,84.0,102.0,818.0,1.0,220.0,1820.0,2023-02-25 21:00:15,subscription@3.2.1,,,100.0,Minimal hooks-first GraphQL client.,955.0,955.0,83.0,23,True,3,,,,,
31,villus,logaretm/villus,"['vue2', 'vue3']",graphql-clients,https://github.com/logaretm/villus,https://github.com/logaretm/villus,MIT,2019-12-22 20:52:31,2023-04-04 12:28:58,2023-04-04 12:28:36,609.0,38.0,28.0,10.0,68.0,8.0,116.0,655.0,2023-04-06 05:16:28,3.1.0,,,64.0,A tiny and fast GraphQL client for Vue.js.,158.0,158.0,21.0,21,True,3,,,,,
32,vuex-orm,vuex-orm/vuex-orm,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm,https://github.com/vuex-orm/vuex-orm,MIT,2017-06-16 18:05:37,2022-12-10 17:16:42,2021-07-03 12:24:14,1334.0,,168.0,38.0,257.0,127.0,415.0,2378.0,2021-05-07 13:12:13,0.36.4,,,100.0,The Vuex plugin to enable Object-Relational Mapping access to the Vuex Store.,,,64.0,20,True,2,,,,,
33,Equal UI,quatrochan/Equal,"['vue3', 'typescript']",ui-frameworks,https://github.com/Equal-UI/Equal,https://github.com/Equal-UI/Equal,MIT,2019-10-15 14:40:47,2023-03-06 12:11:05,2023-03-06 12:07:57,154.0,58.0,55.0,17.0,205.0,,64.0,923.0,,,,1009.0,,Equal UI is a Vue 3 UI library empowered by Tailwindcss.,143.0,143.0,10.0,20,True,3,equal-vue,https://www.npmjs.com/package/equal-vue,1009.0,-1.0,Equal-UI/Equal
34,admin-one-vue-tailwind,justboil/admin-one-vue-tailwind,"['vue3', 'tailwind', 'vite', 'pinia']",admin-dashboards,https://github.com/justboil/admin-one-vue-tailwind,https://github.com/justboil/admin-one-vue-tailwind,MIT,2021-06-14 13:48:31,2023-04-06 16:31:39,2023-04-06 16:21:02,422.0,10.0,234.0,24.0,7.0,13.0,15.0,1276.0,2023-04-06 16:31:39,3.2.0,,,13.0,Free Vue.js 3.x Tailwind 3.x admin dashboard template with dark mode. Vite builds. Pinia state. Laravel integration..,,,3.0,19,True,1,,,,1.0,
35,Genql,remorses/genql,"['vue2', 'vue3']",graphql-clients,https://github.com/remorses/genql,https://github.com/remorses/genql,MIT,2020-05-14 20:39:29,2023-04-05 08:23:46,2023-04-05 08:23:41,1187.0,131.0,18.0,8.0,24.0,6.0,87.0,592.0,,,,,,Type safe TypeScript client for any GraphQL API.,209.0,209.0,10.0,19,True,3,,,,,
36,harlem,andrewcourtice/harlem,['vue3'],state-management,https://github.com/andrewcourtice/harlem,https://github.com/andrewcourtice/harlem,MIT,2020-10-01 23:52:49,2023-03-21 06:24:15,2023-03-20 23:29:41,523.0,51.0,18.0,4.0,56.0,3.0,13.0,482.0,2023-03-20 23:34:42,3.1.8,,678.0,63.0,Powerfully simple global state management for Vue 3.,4.0,4.0,10.0,19,True,2,harlem,https://www.npmjs.com/package/harlem,678.0,,
37,vuex-orm-next,vuex-orm/vuex-orm-next,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm-next,https://github.com/vuex-orm/vuex-orm-next,MIT,2020-04-10 03:54:39,2023-03-04 11:20:52,2021-12-03 07:26:44,214.0,,12.0,11.0,102.0,12.0,20.0,186.0,2021-11-19 00:31:46,1.0.0-draft.16,,,17.0,The next iteration of Vuex ORM.,939.0,939.0,9.0,18,True,3,,,,,
38,coreui-free-vue-admin-template,coreui/coreui-free-vue-admin-template,"['vue3', 'bootstrap5', 'coreui']",admin-dashboards,https://github.com/coreui/coreui-free-vue-admin-template,https://github.com/coreui/coreui-free-vue-admin-template,,2017-08-15 09:29:16,2023-01-24 13:28:08,2022-11-25 13:52:55,434.0,,896.0,124.0,80.0,,193.0,3134.0,2022-11-25 13:55:14,4.2.0,,,59.0,Open source admin template based on Bootstrap 5 and Vue 3.,,,11.0,17,True,3,,,,-1.0,
39,vue.draggable.next,SortableJS/vue.draggable.next,['vue3'],dnd,https://github.com/SortableJS/vue.draggable.next,https://github.com/SortableJS/vue.draggable.next,MIT,2020-11-18 01:28:43,2023-03-28 02:14:44,2021-08-25 03:06:16,641.0,,411.0,12.0,26.0,132.0,58.0,2395.0,2020-11-30 17:06:31,4.0.1,,,1.0,Vue 3 compatible drag-and-drop component based on Sortable.js.,,,45.0,17,True,2,,,,,
40,vue-save-state,spatie/vue-save-state,[],state-management,https://github.com/spatie/vue-save-state,https://github.com/spatie/vue-save-state,MIT,2016-10-28 13:06:41,2022-03-21 12:45:21,2022-03-21 12:45:21,58.0,,24.0,12.0,11.0,,14.0,242.0,2017-01-19 19:12:25,1.1.0,,2531.0,1.0,A Vue mixin to save the state of a component to local storage.,141.0,141.0,9.0,17,True,3,vue-save-state,https://www.npmjs.com/package/vue-save-state,2531.0,,
41,vue-dragging,hilongjw/vue-dragging,['vue2'],dnd,https://github.com/hilongjw/vue-dragging,https://github.com/hilongjw/vue-dragging,MIT,2016-11-16 06:39:22,2018-12-12 14:05:44,2018-12-12 14:05:35,57.0,,141.0,23.0,7.0,24.0,4.0,762.0,,,,,,A sortable list directive with Vue.,1180.0,1180.0,10.0,16,True,3,,,,,
42,AgnosticUI,AgnosticUI/agnosticui,['vue3'],ui-frameworks,https://github.com/AgnosticUI/agnosticui,https://github.com/AgnosticUI/agnosticui,Apache-2.0,2020-09-07 21:03:08,2023-03-25 20:54:23,2023-01-23 23:36:07,1914.0,21.0,37.0,5.0,56.0,33.0,148.0,613.0,,,,,16.0,AgnosticUI is a set of UI primitives that start their lives in clean HTML and CSS. These standards compliant..,,,12.0,16,True,3,agnosticui,https://www.npmjs.com/package/agnosticui,,,
43,Vuex ORM integration,vuex-orm/plugin-graphql,"['vue2', 'vue3', 'vuex-orm']",graphql-integrations,https://github.com/vuex-orm/plugin-graphql,https://github.com/vuex-orm/plugin-graphql,MIT,2018-01-30 15:59:22,2022-12-14 15:16:51,2020-11-18 15:11:03,355.0,,52.0,10.0,93.0,44.0,71.0,229.0,2018-06-07 12:43:48,0.0.41,,,65.0,Vuex ORM persistence plugin to sync the store against a GraphQL API.,31.0,31.0,18.0,16,True,3,,,,,
44,vue-route,ayamflow/vue-route,['vue2'],routing,https://github.com/ayamflow/vue-route,https://github.com/ayamflow/vue-route,,2014-11-05 08:42:52,2016-11-04 21:00:45,2016-11-04 21:00:45,66.0,,8.0,9.0,9.0,2.0,17.0,75.0,2015-06-26 16:49:13,.1.5.0,,2732.0,9.0,"Routing directive for Vue.js, inspired by ng-view.",1049.0,1049.0,4.0,15,False,3,vue-route,https://www.npmjs.com/package/vue-route,2732.0,,
45,vue-js-grid,euvl/vue-js-grid,['vue2'],dnd,https://github.com/euvl/vue-js-grid,https://github.com/euvl/vue-js-grid,MIT,2017-09-21 14:51:06,2022-08-18 01:13:29,2020-05-17 06:21:53,48.0,,109.0,24.0,15.0,16.0,14.0,937.0,,,,,,"Vue.js 2.x responsive grid system with smooth sorting, drag-n-drop and reordering.",153.0,153.0,8.0,14,True,3,,,,,
46,vue-argon-dashboard,creativetimofficial/vue-argon-dashboard,"['vue3', 'bootstrap5']",admin-dashboards,https://github.com/creativetimofficial/vue-argon-dashboard,https://github.com/creativetimofficial/vue-argon-dashboard,MIT,2019-04-08 12:17:09,2023-04-05 09:20:47,2022-05-27 08:46:42,4.0,,407.0,12.0,34.0,1.0,44.0,335.0,2022-05-26 04:33:42,3.0.0,,,4.0,Vue Argon Dashboard.,,,,14,True,3,,,,,
47,Vue Chimera,chimera-js/vue-chimera,"['vue2', 'vue3', 'axios']",http-integrations,https://github.com/chimera-js/vue-chimera,https://github.com/chimera-js/vue-chimera,MIT,2018-08-02 13:06:12,2022-12-10 17:10:26,2020-03-20 19:50:38,176.0,,16.0,7.0,40.0,2.0,12.0,167.0,2020-03-20 15:47:54,3.0.2,,,7.0,VueJS reactive RESTful API.,23.0,23.0,2.0,13,True,1,,,,,
48,vue-stator,galvez/vue-stator,[],state-management,https://github.com/galvez/vue-stator,https://github.com/galvez/vue-stator,,2019-10-06 17:56:39,2023-01-04 22:35:09,2021-01-26 01:25:08,123.0,,3.0,5.0,38.0,4.0,6.0,170.0,2019-11-22 17:42:00,1.2.0,,253.0,3.0,Vuex alternative based on Vue.observable().,4.0,4.0,4.0,12,True,3,vue-stator,https://www.npmjs.com/package/vue-stator,253.0,-1.0,
49,tailwindui-vue,tailwindlabs/tailwindui-vue,['tailwind'],components,https://github.com/tailwindlabs/tailwindui-vue,https://github.com/tailwindlabs/tailwindui-vue,,2020-05-29 17:04:32,2020-10-02 21:51:16,2020-10-02 21:50:05,9.0,,29.0,59.0,9.0,,7.0,659.0,,,,,,"Deprecated, please use the Headless UI repo instead.",15.0,15.0,4.0,10,True,3,,,,,
50,Relay client integration,vue-relay/vue-relay,"['vue2', 'vue3', 'relay']",graphql-integrations,https://github.com/vue-relay/vue-relay,https://github.com/vue-relay/vue-relay,BSD-2-Clause,2018-02-19 09:37:01,2021-10-29 20:57:48,2021-08-12 02:14:10,45.0,,10.0,8.0,13.0,4.0,4.0,120.0,,,,,,A framework for building GraphQL-driven Vue.js applications.,11.0,11.0,2.0,9,True,3,,,,,
51,vue3-draggable,shkilo/vue3-draggable,['vue3'],dnd,https://github.com/shkilo/vue3-draggable,https://github.com/shkilo/vue3-draggable,MIT,2020-12-27 13:50:23,2023-01-11 17:43:22,2021-06-07 12:33:47,72.0,,16.0,1.0,6.0,7.0,1.0,29.0,,,,,,simple drag&drop component for vue 3.x.,170.0,170.0,,9,True,3,,,,-1.0,
52,vue-redux,yang-wei/vue-redux,[],state-management,https://github.com/yang-wei/vue-redux,https://github.com/yang-wei/vue-redux,,2015-07-11 07:22:47,2017-07-15 04:36:28,2016-02-07 03:02:14,61.0,,12.0,2.0,17.0,,8.0,143.0,2015-07-26 09:31:05,0.0.1,,8.0,1.0,What happen when Vue.js + Redux.,11.0,11.0,6.0,8,False,3,vue-redux,https://www.npmjs.com/package/vue-redux,8.0,,
53,vue-freeze,BosNaufal/vue-freeze,[],state-management,https://github.com/BosNaufal/vue-freeze,https://github.com/BosNaufal/vue-freeze,MIT,2016-03-17 03:58:56,2018-05-05 06:30:03,2016-06-15 02:35:17,10.0,,4.0,6.0,1.0,2.0,2.0,74.0,,,,5.0,,Simple state management whitout bloating API and Concept for Vue.js.,,,,6,False,3,vue-freeze,https://www.npmjs.com/package/vue-freeze,5.0,,
54,Electron,electron/electron,,desktop-apps,,,,,,,,,,,,,,,,,,2667622.0,,,,,,6,False,3,electron,https://www.npmjs.com/package/electron,2667622.0,,
55,vue-simple-store,BosNaufal/vue-simple-store,[],state-management,https://github.com/BosNaufal/vue-simple-store,https://github.com/BosNaufal/vue-simple-store,MIT,2016-03-30 03:21:00,2016-03-30 05:15:51,2016-03-30 03:32:51,2.0,,7.0,2.0,,,,67.0,,,,9.0,,Store Organizer To Simplify Your Stores.,,,,5,False,3,vue-simple-store,https://www.npmjs.com/package/vue-simple-store,9.0,,
56,SuperBVue,superbvue/SuperBVue,"['vue3', 'typescript']",ui-frameworks,https://github.com/superbvue/SuperBVue,https://github.com/superbvue/SuperBVue,,2020-12-07 13:02:01,2021-01-05 08:23:14,2021-01-05 08:22:19,40.0,,2.0,2.0,,,,13.0,,,,21.0,,The Most Complete Vue UI Component Library using bootstrap v5.,4.0,4.0,,5,False,3,superbvue,https://www.npmjs.com/package/superbvue,21.0,,
